Url,Identifier,PrefLabel,Definition,Version,Deprecated,Date
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1302/,SDN:L22::TOOL1302,Aquatec AQUAlogger 210TY turbidity sensor series,"A series of in-situ turbidity sensors. They are primarily used in dredging and water quality studies. The sensors output turbidity in FTU and are optionally, integrated with thermistor temperature and Piezo-resistive bridge pressure sensors. Based on optical backscatter, the sensors use a light source wavelength of 880 nm and scattering angles of 15-150 degrees. The sensors take their readings within 5cm of the optical window, reducing interference. An optional wiper can be attached to prevent biofouling of the optics. The standard version (acetal) has a depth rating of 1000 m. A deepwater version (stainless steel) is capable of reaching 4000 m. The turbidity measurement range is between 0-2000 FTU (linear/polynomial). Temperature and pressure accuracy is +/-0.5 deg C and 0.2% full scale, respectively.",1,false,2018-12-18 11:19:21.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1328/,SDN:L22::TOOL1328,Rotronic AG HygroClip2 HC2-S3 L temperature and humidity probe,"A temperature and humidity probe. It is used for long-term, unattended applications. The probe uses a capacitive sensor (HYGROMER IN-1) to measure relative humidity and platinum resistance thermometer (PT100) to measure temperature. The probe includes a polyethylene or Teflon filter (40um) to protect the sensor from dust and particles. The (L) notation indicates that this sensor is supplied with a user-specified cable length. Temperature accuracy is 23 degC (+/- 0.1 degC). Humidity accuracy is +/- 0.8%.",2,false,2019-04-08 11:28:24.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0206/,SDN:L22::TOOL0206,Chernikeeff Aquaprobe Mk5 electromagnetic speed log,"This is a military grade electromagnetic log system directly measuring speed relative to the water. It can be configured to provide single or dual axis speed and distance travelled measurement, using single or twin tranducers..",2,false,2018-02-22 08:24:20.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0506/,SDN:L22::TOOL0506,General Oceanics GO-FLO water sampler,"A plastic free-flushing water sampling bottle with a capacity of 1.7-100 litres. The tube is composed of PVC and has ball valves with Viton and silicone seals at each end joined by an external latex spring and nylon and Kevlar lanyards. It is closed when deployed then opens automatically (hydrostatic pressure activated) at approximately 10 m and flushes until closed. When the bottle reaches the desired depth the lanyards are released by a pressure-actuated switch, command signal or messenger weight and the caps are forced shut and sealed. Bottles may be deployed singly clamped to a wire or in groups on a rosette. A reversing thermometer assembly may be attached to the bottle. When extracting water from the bottle, inert gas can be injected into the bottle to force the sample out of the sampling valve. The GO-FLO sampler avoids sample contamination at the surface, internal spring contamination, loss of sample on deck (internal seals), and exchange of water from different depths.",1,false,2012-06-21 16:09:48.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0806/,SDN:L22::TOOL0806,NIOZ PVC 15cm manual sediment corer,"A manual sediment corer produced by NIOZ for sampling sediments exposed at low tide. It comprises a 1m-long PVC tube with a diameter of 15 cm (core area 0.0175 m2) that has a closure the top. It is manually pushed approximately 25 cm into the sediment, the top is closed and then it is pulled out complete with the sediment sample.",2,false,2014-11-12 11:31:22.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1145/,SDN:L22::TOOL1145,Plymouth Marine Laboratory automated Winkler titration system,"A custom-made titration system with photometric end-point detection designed by Dr Carol Robinson, Plymouth Marine Laboratory. Measures dissolved oxygen via winkler titration method Measures dissolved oxygen via winkler titration method. Key features include a metrohm Dosimat 765 burette and photometer. Precision: 0.1 umol/kg.",1,false,2017-08-07 10:21:23.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1039/,SDN:L22::TOOL1039,Ozone Monitoring Instrument,"The Ozone Monitoring Instrument (OMI) is a cross-nadir scanning sounder which follows on from NASA's Total Ozone Mapping Spectrometer (TOMS). OMI is designed to monitor recovery of the ozone layer by measuring different aerosols (smoke, dust, sulfates) and other criteria pollutants such as O3 (ozone), NO2 (nitrogen dioxide), BrO (bromine) and chlorine dioxide (OCLO). The OMI observes Earth's solar backscattered radiation in the visible and ultraviolet spectrums with a wide-field telescope, using hyperspectral imaging in a push-broom mode. This feeds two imaging grating spectrometers, each of which employs a charged coupled device (CCD) detector. Onboard calibration includes a white light source, LEDs, and a multi-surface solar-calibration diffuser. A depolariser removes the polarisation from the backscattered radiation. The OMI has a 13 x 24 km spatial resolution which can be zoomed to 13 x 13 km for detecting and tracking urban-scale pollution sources. The OMI employs three spectral bands, with wavelengths detected in the visible spectrum from 350 - 500 nm (band 1) and wavelengths detected in the ultraviolet spectrum from 270 - 314 nm (band 2) and  306 - 380 nm (band 3). In total there are 1560 channels across the tree bands. The overall spectral resolution of the OMI is from 0.45 -1.0 nm for full width at half maximum (FWHM). Flown on Aura. http://www.wmo-sat.info/oscar/instruments/view/377",2,false,2016-11-15 14:35:44.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1040/,SDN:L22::TOOL1040,Optical Spectrograph and infrared Imager System,"The Optical Spectrograph and infrared Imager System (OSIRIS) is a limb-scanning spectrometer. It measures vertical profiles of spectrally dispersed, limb-scattered sunlight from the upper troposphere into the lower mesosphere to produce height profiles of O3 (ozone), NO2 (nitrogen dioxide) and stratospheric aerosols. It operates in the visible, near-infrared and near-ultraviolet spectrums.  The OSIRIS instrument is essentially two optical subsystems, suggested by its name: an optical spectrograph (OS) module and an infrared imager (IRI) module. The OS is a grating spectrometer with a CCD (charged coupled device) detector. Vertical profiles of the limb radiance are obtained by taking OS exposures while performing a repetitive vertical scan of the single line-of-sight through selected tangent altitude ranges (10 - 100 km). The IRI is composed of three vertical near infrared co-aligned linear array imagers that capture one-dimensional images of the limb radiance with a tangent altitude resolution of approximately 1 km. The imagers have parallel bore-sights; each one consists of an identical baffling system, lens, narrow-band interference filter, and a one-dimensional linear array of 128 thermo-electrically cooled photodetectors placed in the focal plane of the lens. Approximately 30 photodetector elements at one end of each array are covered with a mask in order to provide a continuous measure of the dark signal in the array. Therefore there are approximately 100 lines of sight from each imager channel that measure simultaneously over 100 vertical kilometres in tangent altitude. OSIRIS (OS) has a spectral range of 280 - 800 nm and a spectral resolution of 1 nm when at an altitude range of 5 -100 km. Each scan takes 40 - 70 seconds. The OS also has a minimum sensitivty of 12 kR per Angstrom per pixel. The IRI captures images of the limb radiance at at 1260, 1270, and 1530 nm and has a sensitivity of 50 kR per band per pixel. Flown on Odin. http://www.wmo-sat.info/oscar/instruments/view/383",2,false,2016-11-15 14:35:44.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1087/,SDN:L22::TOOL1087,Michelson Interferometer for Passive Atmospheric Sounding,"A Fourier Transform Spectrometer, designed to perform natural occultation limb measurements to infer the chemical composition of the middle and upper atmosphere. Using a fore and side limb scanning technique, the instrument detects limb emission spectra, which is generated by sunrays that had been scattered in the atmosphere within an altitude of 5-150 km before reaching the instrument. From these measurements, the atmospheric concentration of approximately twenty chemical species can be spectroscopically identified. The space segment of MIPAS comprises front-end optics, a Michelson interferometer, a focal plane subsystem and a signal processing subsystem. On-board calibration is carried out using deep space and a blackbody inside the instrument as references. The ground segment of MIPAS calibrates the interferogram produced by the space segment and calculates the concentration profiles of the various chemical species. The spectral range is (4.15 - 14.6) um, equivalent to (685 - 2410) cm^-1. The spatial resolution is 3 km (vertical), and the field of view is 3 km by 30 km; the unapodised spectral resolution is 0.035 cm^-1. The radiometric precision is 1% within the (685-970) cm^-1 spectral range, and 3% at 2410 cm^-1. Flown on Envisat. http://www.wmo-sat.info/oscar/instruments/view/286",1,false,2016-11-15 15:28:05.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1082/,SDN:L22::TOOL1082,Global Ozone Monitoring by Occultation of Stars,"A grating spectrometer designed to perform stellar occultation measurements in the ultraviolet, visible and near-infrared spectral range to monitor the levels of ozone and other gas species in the atmosphere. The instrument operates using the technique of stellar occultation, which involves tracking a pre-selected star and making measurements of its emitted radiation through the Earth's atmosphere until it disappears behind the horizon. The spectrometer uses a grating to disperse the detected radiation into its spectrum, which holds information on the atmospheric concentration of different gases. The instrument also carries two fast photometers to detect the scintillation of the input signal, which carries information on turbulence. The spectrometer operates in approximately 1000 channels spread across three spectral bands ranging between (0.25 - 0.67) um, (0.75 - 0.77) um and (0.93 - 0.95) um, at a spectral resolution of (0.0002 - 0.0012) um. The photometers operate within the (0.47 - 0.52) um and (0.62 - 0.70) um spectral bands respectively, at a spectral resolution of 0.05 um. The instrument measures approximately 500 star occultations per day, or 25-40 occultations per orbit.  The instrument's vertical resolution is 1.7 km, whilst the horizontal effective resolution is approximately 300 km. GOMOS measures within the altitude range of (20 - 100) km. Flown on Envisat. http://www.wmo-sat.info/oscar/instruments/view/168",1,false,2016-11-15 15:28:05.0
